lng, lat
38.738651, -90.36895
38.635045, -90.400042
38.638145, -90.401568
38.630747, -90.406773
38.929482, -77.229189
38.852386, -76.958488
38.800038, -77.160959
38.877771, -77.024089
38.895282, -77.078564
38.857847, -77.053637
40.938514, -74.003738
40.839183, -73.974419
40.908724, -73.986773
40.852488, -73.966563
40.845928, -74.000822
40.83271, -73.978419
40.865064, -73.962845
38.62264, -90.555352
38.741958, -90.365002
38.75123, -90.370835
38.632746, -90.575932
38.57045, -90.511943
38.835067, -90.490614
38.700556, -90.455605
38.781909, -90.38932
38.794166, -90.372362
38.651321, -90.496451
38.642242, -90.395574
38.603404, -90.466653
40.9688, -73.948686
40.909337, -74.03232
40.852466, -73.966044
41.004052, -73.937951
40.851892, -73.968149
38.879297, -77.024325
38.905736, -77.062834
38.898263, -77.005768
38.898311, -77.005623
38.904988, -77.062071
38.905624, -77.063763
38.896983, -77.011543
38.925989, -77.025827
38.858993, -77.063525
38.776859, -77.245527
38.801206, -77.161131
38.859821, -77.065544
38.80109, -77.160885
39.025084, -77.388813
39.282812, -76.602096
34.287416, -119.185931
46.182124, -119.175487
34.262541, -119.235928
34.282793, -118.894855
34.264176, -119.236164
34.231341, -119.191382
34.176184, -118.909343
34.221812, -119.078228
34.292315, -119.293123
34.262387, -119.267804
34.211937, -119.205999
34.216425, -119.038485
34.245326, -118.791163
34.194228, -119.238611
34.182844, -118.916928
34.261596, -119.268164
34.183019, -118.917051
34.214805, -118.890273
34.234129, -118.872132
34.182479, -118.868181
34.163278, -118.939147
34.201252, -118.986126
34.229584, -118.838019
34.167969, -119.227374
34.167748, -119.182147
34.160494, -119.153045
34.158104, -119.167617
34.163214, -118.938123
34.185717, -118.921712
34.167712, -119.173297
34.17947, -118.908
34.149955, -119.178152
34.224537, -118.875761
34.164162, -118.938423
34.285493, -119.161652
34.450282, -119.248185
34.214812, -118.817608
34.185838, -118.9089
34.213943, -118.826958
34.206605, -119.149934
34.188352, -118.951762
34.17189, -118.956881
34.166284, -119.165397
34.286887, -119.302912
34.280809, -119.165903
34.173756, -118.947463
34.283215, -118.894158
34.273184, -118.867269
34.275566, -118.76031
34.227131, -119.163462
34.451308, -119.239991
34.182161, -119.216895
34.217449, -119.050005
33.30891, -96.544184
43.235572, -70.884618
38.958986, -77.358011
38.813788, -77.053397
38.96926, -77.51428
39.04805, -76.933965
38.893267, -77.0785
39.003608, -76.899885
38.819944, -77.450857
38.915433, -76.984275
38.963729, -77.388604
38.985707, -76.973246
38.887365, -77.136602
38.798552, -76.96243
38.833925, -77.104288
33.156376, -96.688213
42.351632, -72.529764
33.14179, -96.677508
42.396818, -72.527488
42.396296, -72.529035
42.397055, -72.528388
33.14239, -96.677413
33.142524, -96.676834
33.141624, -96.6772
33.221673, -96.647303
33.14245, -96.677234
42.362244, -72.485013
38.644699, -77.294665
38.807875, -77.160369
39.002123, -76.915362
38.847224, -77.113783
38.807792, -77.160467
38.883049, -77.022504
38.873477, -76.905127
38.807954, -77.16028
39.288898, -76.619565
38.807525, -77.160619
38.808001, -77.16032
38.80128, -77.160409
33.196564, -111.570271
33.248111, -111.555368
33.241357, -111.584009
33.241927, -111.58409
33.200292, -111.633489
33.199607, -111.633067
33.200909, -111.632688
33.202407, -111.589545
33.274893, -111.676795
33.30907, -111.657263
33.03754, -111.383352
33.210819, -111.696187
33.310708, -111.700228
33.294925, -111.718436
33.271505, -111.671276
33.229704, -111.764571
33.360301, -111.69014
33.233086, -111.626703
33.23038, -111.786711
33.356258, -111.696567
33.359904, -111.663221
33.267568, -111.718026
33.279268, -111.69395
33.241156, -111.591557
33.28683, -111.700659
33.245274, -111.641712
33.229725, -111.764357
33.358799, -111.661936
33.280177, -111.695359
33.276964, -111.710673
33.253095, -111.642484
33.229454, -111.764778
33.228375, -111.726115
33.434439, -111.639025
33.273559, -111.773783
33.321408, -111.710551
33.228406, -111.765393
33.413421, -111.636146
33.422572, -111.661612
33.216354, -111.621287
33.236252, -111.774727
33.409733, -111.657593
33.399511, -111.646051
33.283533, -111.726296
33.22869, -111.787343
33.273446, -111.679018
33.32426, -111.698919
33.330309, -111.703466
33.313106, -111.69806
33.435143, -111.639943
33.362846, -111.705753
33.360931, -111.633792
33.319019, -111.711194
33.311189, -111.720445
33.377105, -111.63388
33.323707, -111.757046
33.259885, -111.718097
33.301953, -111.765683
33.284053, -111.71809
35.27242, -116.688604
40.487738, -88.987435
40.504653, -88.980941
40.534351, -89.014733
38.990043, -77.033988
38.807259, -77.159597
38.800283, -77.160737
38.832198, -77.048467
38.853397, -77.04548
38.852348, -77.045601
38.799487, -77.160088
38.79924, -77.160653
38.625969, -77.345059
38.95287, -77.456143
38.766397, -77.227634
38.904541, -77.063874
38.611461, -77.284254
38.832177, -77.050166
38.807075, -77.160401
38.905331, -77.063057
38.903742, -77.062909
38.898526, -77.448839
38.930179, -76.902394
38.902559, -77.048863
38.59503, -77.301907
42.227676, -71.804717
40.458125, -106.806973
25.570876, -80.355788
38.948669, -104.66838
41.964711, -71.681797
42.242696, -71.823957
38.953591, -104.690833
25.591067, -80.405319
25.529093, -80.392392
38.942089, -104.58928
42.092607, -72.023211
41.95588, -71.657389
41.805188, -72.241992
42.250542, -71.852822
25.588783, -80.316679
25.468372, -80.428506
25.509988, -80.417017
25.582603, -80.378782
25.592974, -80.375575
25.502705, -80.442035
25.561201, -80.400492
25.582871, -80.371708
25.588208, -80.386652
25.483195, -80.486273
25.468614, -80.425294
25.583018, -80.369641
25.492325, -80.474466
30.766535, -81.587033
30.648557, -81.539759
25.561739, -80.391864
25.440736, -80.459523
30.666962, -81.458386
39.191985, -96.611501
33.142225, -87.453403
30.143613, -97.788229
30.197524, -97.799273
30.197372, -97.811982
30.210025, -97.842126
29.989739, -97.858321
30.208367, -97.872502
30.198145, -97.837937
30.137982, -97.79491
30.207877, -97.818458
30.183302, -97.854667
30.173755, -97.825957
30.139715, -97.765307
30.197542, -97.798928
30.202055, -97.834003
30.212565, -97.850411
30.170195, -97.804965
29.961601, -97.847625
30.139269, -97.765026
30.181413, -97.839453
30.02036, -97.886327
30.145404, -97.802246
30.088499, -97.874929
30.138479, -97.765987
30.139705, -97.76473
30.191204, -97.793735
30.17443, -97.776019
30.201458, -97.834076
30.208004, -97.775419
30.058132, -97.792011
30.13121, -97.854052
30.191409, -97.790858
30.139109, -97.76464
30.186546, -97.744319
30.171841, -97.797596
30.155654, -97.79876
30.219631, -97.861738
30.129824, -97.855034
30.038233, -97.820934
30.139933, -97.765621
30.169396, -97.958952
30.171291, -97.808875
30.208168, -97.8543
30.177813, -97.868183
30.167675, -97.820314
30.211054, -97.79481
25.478966, -80.412151
25.535911, -80.483011
25.46539, -80.426211
25.473642, -80.430201
25.54566, -80.380664
25.604171, -80.353423
25.505653, -80.462919
25.536992, -80.397329
25.519736, -80.398633
25.555279, -80.353747
38.929757, -77.082952
38.951479, -77.402965
38.845507, -77.129547
39.218034, -77.289417
38.915792, -77.47397
38.790654, -77.066525
38.80918, -77.138688
38.806838, -77.159645
39.271344, -76.694054
38.878434, -76.897336
38.929774, -77.240791
30.474885, -98.16662
30.416793, -97.891021
30.347239, -97.914534
30.34784, -97.914686
30.471215, -97.82577
38.905695, -121.07091
30.54145, -97.866782
30.471956, -97.824524
30.338187, -97.807217
30.317191, -97.992263
30.554915, -97.911508
30.463565, -97.785256
30.555189, -97.865934
30.34869, -97.914204
30.564206, -97.830553
30.260096, -97.860456
30.564513, -97.830568
30.422856, -97.78499
30.260954, -97.860992
30.494922, -97.851308
30.337877, -97.807109
30.426484, -97.847733
30.338319, -97.807717
30.473041, -97.81121
30.423899, -97.78437
30.327073, -98.00294
30.251724, -97.869471
30.286321, -97.858239
30.601321, -97.880553
30.231943, -97.88927
30.259514, -97.860754
30.401916, -97.926396
30.376882, -97.84757
30.564112, -97.830394
30.260475, -97.859759
30.362609, -97.959893
30.432823, -97.799244
30.486698, -97.819519
30.250438, -97.869265
30.286328, -97.858238
30.377084, -97.895933
30.46124, -97.788669
30.459044, -97.787914
30.429237, -97.780261
30.450275, -97.784402
30.244722, -97.874661
30.515804, -97.802645
30.332593, -97.807165
30.48954, -97.831063
30.446851, -97.778087
30.390731, -97.891491
30.433606, -97.828625
30.526193, -97.900257
30.241442, -97.898462
38.799817, -77.162017
38.905642, -77.063847
38.897375, -77.005302
38.881114, -77.269001
38.627832, -77.282466
38.919302, -76.977953
38.813909, -77.139612
38.852234, -77.045551
38.897337, -77.006187
38.904589, -77.063127
38.866684, -77.268545
38.920096, -77.220468
38.955823, -76.939727
28.041292, -80.629344
38.904636, -77.064232
39.107586, -76.793705
27.98255, -80.64762
28.023946, -80.595553
28.063117, -80.615126
27.983535, -80.648466
28.040683, -80.634166
28.188504, -80.675419
28.113919, -80.578411
28.24168, -80.726808
28.075985, -80.600012
28.3217, -80.735635
28.075448, -80.600409
28.378951, -80.605118
28.303303, -80.744685
28.043995, -80.652042
28.000896, -80.725458
28.37399, -80.607208
27.95834, -80.672139
28.364036, -80.671412
28.402337, -80.671435
39.218577, -106.922464
33.148069, -80.308532
39.219255, -106.860276
39.221815, -106.935529
39.20961, -106.950482
39.205776, -106.857952
39.191596, -106.817383
39.189238, -106.809667
39.30408, -106.932506
39.36706, -107.03431
39.21926, -106.863664
39.219964, -106.865023
38.857701, -106.957412
36.320202, -82.352989
36.310045, -82.353468
33.741018, -116.307724
33.745835, -116.275658
33.722477, -116.270037
33.971145, -116.495675
33.775892, -116.44002
33.769949, -116.406436
33.853013, -116.543739
33.836325, -116.462183
33.793626, -116.489094
33.855952, -116.548693
33.743264, -116.293064
33.714582, -116.365214
33.741249, -116.29521
33.830633, -116.507221
33.802254, -116.517265
33.963582, -116.535085
33.782642, -116.292748
33.855804, -116.482595
33.857264, -116.555696
33.823297, -116.508334
33.821666, -116.543519
33.817357, -116.537423
33.78651, -116.543616
33.833509, -116.547847
33.86157, -116.543368
36.286184, -82.36791
29.896256, -95.652557
29.841614, -95.715594
36.861245, -94.353993
29.855678, -95.645878
37.058159, -94.534775
37.041594, -94.50575
37.069979, -94.521542
29.942787, -95.679966
29.930948, -95.6215
29.965703, -95.560988
29.967278, -95.559792
29.942976, -95.680159
29.893002, -95.696761
29.854345, -95.645918
29.888923, -95.580917
29.860228, -95.625931
29.842462, -95.716796
29.932272, -95.62355
29.861156, -95.628324
29.831586, -95.694438
29.830027, -95.694782
30.024333, -95.609612
29.787215, -95.721314
29.867386, -95.508492
30.00608, -95.720455
29.984913, -95.682914
29.843163, -95.640573
29.951142, -95.547276
29.967879, -95.545654
29.832581, -95.702985
30.00313, -95.638191
29.83042, -95.703032
29.969017, -95.538626
29.99279, -95.714155
29.832035, -95.702929
29.830928, -95.702447
29.950527, -95.546741
29.861337, -95.628362
29.875324, -95.704939
29.992953, -95.520315
30.04537, -95.610544
29.866414, -95.664742
29.790289, -95.648137
29.880975, -95.528829
29.82001, -95.783947
30.030867, -95.623707
29.882233, -95.624151
34.186443, -77.993285
34.195583, -77.889106
28.353718, -81.415469
36.721948, -120.082805
28.39646, -81.473028
28.357282, -81.351174
28.357976, -81.322476
28.358578, -81.351415
28.355368, -81.406586
28.384075, -81.403021
28.444936, -81.42921
28.467837, -81.300956
28.37437, -81.401609
28.408079, -81.407665
28.449714, -81.399111
28.4692, -81.301557
28.450413, -81.398533
28.46868, -81.300101
28.365271, -81.430112
28.365099, -81.431441
28.45672, -81.268792
28.38883, -81.469574
28.430543, -81.448772
28.341372, -81.474261
28.35799, -81.322539
28.335875, -81.278666
28.455297, -81.269749
28.430017, -81.449209
28.455554, -81.267392
28.427188, -81.372657
28.456679, -81.269872
28.408462, -81.474242
28.408049, -81.47453
28.467027, -81.301583
28.461752, -81.380676
28.492225, -81.410132
28.409024, -81.474193
28.407754, -81.474774
28.409437, -81.473644
28.455063, -81.406794
28.480557, -81.336053
28.387032, -81.268273
28.408383, -81.473156
28.449905, -81.39941
28.475227, -81.311916
28.387332, -81.267784
28.397326, -81.470472
28.431029, -81.307882
28.463517, -81.311076
28.430866, -81.308972
28.383486, -81.416532
28.408478, -81.474136
28.48744, -81.414612
28.416279, -81.441203
28.410841, -81.41546
28.455865, -81.267818
28.371134, -81.430546
28.456741, -81.268592
28.456699, -81.268053
28.488636, -81.404557
28.410742, -81.414628
28.456307, -81.268538
28.4916, -81.4511
28.451693, -81.50063
28.47613, -81.311552
28.491193, -81.450767
28.49158, -81.450121
28.326692, -81.491089
28.486611, -81.414945
28.326501, -81.490385
28.354988, -81.452909
28.454168, -81.338751
28.442657, -81.506246
28.497476, -81.450343
28.410335, -81.41665
28.466827, -81.313358
28.344123, -81.496083
28.341112, -81.491009
28.358997, -81.367038
28.35874, -81.383344
28.358976, -81.383473
28.387752, -81.341758
28.379213, -81.400958
28.389001, -81.347814
28.454904, -81.407711
28.376668, -81.401359
28.316848, -81.369614
28.358914, -81.382448
28.360012, -81.384216
28.359134, -81.383088
28.366229, -81.429982
28.444033, -81.428812
28.452995, -81.407447
28.339535, -81.410129
28.420904, -81.397047
28.443767, -81.428309
28.338862, -81.411097
28.469234, -81.300772
28.460979, -81.438634
28.396833, -81.352911
28.364352, -81.417981
28.406043, -81.458002
29.850393, -95.665011
29.993345, -95.714906
29.87201, -95.701347
29.953082, -95.592542
30.046306, -95.610185
30.046366, -95.609714
29.810269, -95.714466
29.848976, -95.733829
30.034498, -95.654126
29.901744, -95.571232
29.77981, -95.609704
29.834172, -95.531457
29.974452, -95.657947
29.929627, -95.602227
29.841925, -95.721405
29.949901, -95.545964
29.821737, -95.740663
29.997417, -95.728106
29.819721, -95.552198
29.819655, -95.551965
30.015956, -95.569475
29.869621, -95.716144
29.847123, -95.724403
36.742631, -119.7956
28.44988, -81.399027
29.901822, -95.571954
29.95191, -95.548405
29.929972, -95.565136
29.872178, -95.661156
29.771937, -95.64377
29.786833, -95.576986
30.000868, -95.559505
36.789328, -119.778427
28.396383, -81.467783
28.350627, -81.365724
28.462854, -81.312313
28.468773, -81.300384
28.297334, -81.458985
28.422722, -81.266958
28.464768, -81.311171
28.493007, -81.410506
28.365932, -81.275186
28.309967, -81.355936
28.448667, -81.398649
28.491507, -81.449699
28.450778, -81.39937
28.475587, -81.310446
28.407898, -81.474258
28.395534, -81.46399
28.362135, -81.414815
28.430003, -81.308095
28.463606, -81.309719
28.491134, -81.450843
28.364365, -81.418919
28.492957, -81.4103
28.390488, -81.24944
28.396815, -81.463912
28.392904, -81.244224
28.476853, -81.311943
28.432275, -81.2579
28.395842, -81.462743
28.371781, -81.42185
28.474988, -81.311858
28.408269, -81.474257
28.330903, -81.412722
28.41042, -81.415658
28.371203, -81.237821
28.449601, -81.399688
28.430582, -81.257411
28.369884, -81.432004
28.450285, -81.398366
28.455989, -81.288101
28.449931, -81.400682
28.430547, -81.307495
28.474839, -81.310586
28.401887, -81.226034
28.486227, -81.452605
28.408183, -81.474991
28.477218, -81.310308
28.29708, -81.458535
28.475834, -81.310197
28.358599, -81.370981
28.373857, -81.428193
28.429456, -81.44721
28.494818, -81.400356
28.495007, -81.40085
28.439705, -81.429953
28.456201, -81.269886
28.432655, -81.447264
28.431997, -81.446757
28.4385, -81.428119
28.497542, -81.308555
28.507765, -81.375701
28.439698, -81.430061
28.470315, -81.265734
28.425548, -81.216216
28.496666, -81.392679
28.439635, -81.427633
28.36507, -81.454956
28.479595, -81.440361
28.301996, -81.464835
28.382846, -81.502287
28.345434, -81.28672
28.41217, -81.471509
28.438331, -81.428893
28.308504, -81.222075
28.475102, -81.443393
28.480235, -81.290448
28.352956, -81.509278
28.430447, -81.309292
28.513395, -81.352375
28.483846, -81.396435
28.449818, -81.486495
28.482624, -81.395959
28.491598, -81.452539
28.408842, -81.413866
28.511817, -81.309705
28.396591, -81.350291
28.359362, -81.365237
28.358112, -81.322486
28.392846, -81.441262
28.370149, -81.368116
28.454143, -81.407287
28.331394, -81.412661
28.481545, -81.378148
29.842971, -95.722337
28.394807, -81.349371
28.359077, -81.322023
28.370653, -81.326758
28.369697, -81.326778
28.35942, -81.322059
28.349061, -81.309486
28.395992, -81.350771
28.36576, -81.41779
28.455452, -81.417981
28.449796, -81.399777
28.469253, -81.300483
28.454849, -81.40839
28.395131, -81.349109
28.450338, -81.398612
28.36458, -81.418473
28.340164, -81.474909
28.364798, -81.418962
28.449773, -81.399221
28.396173, -81.349836
28.408189, -81.478997
28.397221, -81.34904
28.396004, -81.350127
28.340665, -81.473597
28.34636, -81.31066
28.450193, -81.397986
28.39651, -81.349561
28.395614, -81.349758
28.45036, -81.39806
28.395959, -81.462474
28.450032, -81.399991
28.394845, -81.462906
28.454331, -81.407116
28.475517, -81.310828
28.464999, -81.392789
28.452776, -81.335322
28.474633, -81.311239
28.327994, -81.439943
28.465997, -81.39293
28.381048, -81.24173
28.353999, -81.417428
28.479803, -81.444081
28.381757, -81.241653
28.255205, -81.380517
28.313436, -81.43601
28.420313, -81.403259
28.465417, -81.275791
28.372583, -81.369742
28.314994, -81.425881
28.357734, -81.327598
28.409433, -81.478548
28.428228, -81.391029
28.431386, -81.307791
28.493551, -81.390575
28.425719, -81.217537
28.460456, -81.311991
28.440096, -81.429779
28.439409, -81.429738
28.475578, -81.244546
28.340455, -81.488101
28.440204, -81.42951
28.425129, -81.215504
28.439252, -81.42859
28.37071, -81.431828
28.439528, -81.428679
28.482191, -81.396548
28.328297, -81.462835
28.458325, -81.440612
28.478028, -81.252488
28.443005, -81.432442
28.439269, -81.428617
28.314613, -81.37615
28.388745, -81.476691
28.479236, -81.441758
28.48253, -81.433496
28.442899, -81.402203
28.307368, -81.376916
28.482357, -81.433861
28.482651, -81.434226
28.397891, -81.36244
28.355287, -81.448929
28.454808, -81.406985
28.451943, -81.343352
28.354669, -81.411515
28.453687, -81.407526
28.354744, -81.450184
28.358625, -81.323759
28.36902, -81.368467
28.350392, -81.36577
28.45876, -81.311508
28.395115, -81.350242
28.365325, -81.418038
28.429919, -81.446405
28.357973, -81.328917
28.392613, -81.412472
28.452506, -81.335356
28.395346, -81.461856
28.355415, -81.448961
28.450459, -81.343753
28.364929, -81.316234
29.820133, -95.551983
30.034193, -95.657326
29.966635, -95.502704
29.854478, -95.601289
29.854206, -95.729176
29.911827, -95.559281
29.892636, -95.576845
29.917325, -95.650105
30.037994, -95.612841
29.798886, -95.719963
29.784517, -95.580768
29.815371, -95.723796
29.819699, -95.551759
29.773236, -95.613648
29.916709, -95.687806
29.876931, -95.688443
30.025276, -95.628108
29.889775, -95.542943
29.853901, -95.664518
28.506104, -81.392978
28.429498, -81.448415
28.311574, -81.430641
28.351995, -81.50735
28.483226, -81.394671
28.439849, -81.427505
29.883382, -95.505943
29.827009, -95.750008
29.892065, -95.698207
29.976475, -95.572405
29.971122, -95.691501
29.788106, -95.629217
29.857788, -95.709459
29.87585, -95.635871
29.905996, -95.541813
29.775875, -95.642053
29.777933, -95.628401
29.994863, -95.707867
29.784367, -95.581495
29.984344, -95.6063
29.866373, -95.5092
29.785631, -95.579258
30.044272, -95.611282
29.773114, -95.612401
30.017167, -95.650932
29.884915, -95.639508
28.362247, -81.395977
28.377855, -81.402484
28.358114, -81.322863
28.354, -81.404165
28.38078, -81.405891
28.357919, -81.328905
28.35399, -81.368012
28.339377, -81.326038
28.4747, -81.310736
28.398218, -81.363994
28.368355, -81.396488
28.357435, -81.329084
28.363571, -81.413792
28.357846, -81.329424
28.474192, -81.442277
28.362032, -81.348361
28.45183, -81.343469
28.451447, -81.343585
28.364395, -81.414778
28.429203, -81.447728
28.468449, -81.301478
28.372033, -81.347375
28.452541, -81.335844
28.480121, -81.313553
28.44454, -81.430116
28.381772, -81.505396
28.431422, -81.306896
28.439584, -81.428714
28.391531, -81.244588
28.41459, -81.40329
28.439493, -81.429295
28.439304, -81.429852
28.396713, -81.446938
28.438812, -81.427798
28.466801, -81.313401
28.466674, -81.265849
28.339287, -81.488018
28.339041, -81.487943
28.48477, -81.394885
28.288752, -81.424038
28.467662, -81.31215
28.37585, -81.501049
28.488813, -81.404587
28.479791, -81.442957
28.448176, -81.477126
28.383385, -81.274571
28.408895, -81.475424
28.443083, -81.401824
28.474674, -81.441821
28.489118, -81.405555
28.37229, -81.392383
28.359152, -81.36578
28.378314, -81.349581
28.351058, -81.366452
28.396887, -81.351115
28.464028, -81.399163
28.468376, -81.301371
28.43107, -81.308091
28.333891, -81.489728
28.476542, -81.310157
28.48653, -81.30698
28.430686, -81.308038
28.384739, -81.507727
28.438088, -81.42806
28.384936, -81.507356
28.384708, -81.507509
28.440439, -81.428601
28.365725, -81.397455
28.35839, -81.346242
28.479275, -81.290023
28.338105, -81.489974
28.439341, -81.428664
28.439483, -81.427278
28.370902, -81.501541
28.379074, -81.506616
40.847009, -73.985709
28.345157, -81.443933
40.893101, -73.97457
28.498509, -81.436163
28.431324, -81.30899
40.852966, -74.001499
40.853386, -73.969911
40.881749, -73.978547
40.882717, -73.977451
28.396386, -81.351244
40.873766, -74.022287
40.873775, -74.022293
40.873777, -74.022268
40.853354, -74.00065
40.873769, -74.022294
40.852447, -73.999103
40.882507, -74.043403
28.397411, -81.34902
40.877536, -74.02306
28.315214, -81.424874
40.854009, -74.015966
40.899812, -74.044709
28.364298, -81.359037
40.865048, -74.025296
28.477148, -81.310177
28.467063, -81.301639
40.9043, -73.968939
28.482354, -81.43009
40.855788, -73.962451
28.410716, -81.41458
40.905186, -74.024642
28.439415, -81.427643
40.873786, -74.022287
28.390714, -81.505062
41.013872, -73.946167
28.416061, -81.47627
40.880867, -73.989303
28.439564, -81.429981
40.916464, -73.943961
28.440131, -81.42942
40.884126, -73.978897
28.41726, -81.475922
40.846422, -73.970953
40.833406, -73.987803
28.438198, -81.429261
40.926594, -74.027416
28.439355, -81.427666
40.851, -73.968619
40.89514, -74.000109
28.504602, -81.309649
40.874572, -74.023527
28.466972, -81.302004
40.91714, -73.947414
28.430672, -81.306833
40.839686, -73.983121
28.456507, -81.270244
40.85167, -74.017261
28.378303, -81.349559
28.45073, -81.342568
28.449356, -81.398556
28.477064, -81.310053
28.451682, -81.342115
28.354403, -81.419679
28.507419, -81.395938
28.439121, -81.427373
28.491177, -81.411525
28.450728, -81.493583
40.827484, -73.989031
28.320798, -81.476887
40.917155, -73.947375
28.42988, -81.308395
40.87711, -74.024478
28.497193, -81.423959
40.905528, -74.023276
40.941345, -74.017246
40.870734, -73.987902
40.876776, -74.022897
40.881894, -73.999799
40.87979, -74.033092
28.460866, -81.439068
40.874566, -74.021201
28.357434, -81.487946
40.927142, -74.000717
28.494974, -81.400845
28.469532, -81.29149
28.486288, -81.458507
28.448895, -81.492598
40.888916, -74.022186
28.342199, -81.493141
40.886138, -73.98327
28.454047, -81.458778
40.887028, -73.983961
28.2565, -81.288245
40.894921, -74.050874
28.34162, -81.484917
40.829945, -73.97881
28.362639, -81.324918
40.853827, -73.966901
28.380938, -81.406548
28.454945, -81.408162
28.353796, -81.456556
28.486211, -81.451249
28.495576, -81.311927
40.895492, -74.002966
40.83438, -73.988086
29.852815, -95.604898
29.835776, -95.747191
30.02572, -95.640943
29.858712, -95.673428
29.785175, -95.576198
29.852992, -95.605818
29.970833, -95.673425
29.921619, -95.715262
29.879948, -95.66133
29.879321, -95.660288
28.86102, -96.989685
29.853814, -95.605858
33.966662, -81.110585
33.998327, -81.075274
33.837926, -81.14485
41.452483, -71.506049
41.660999, -71.560011
33.91235, -81.049767
29.939166, -95.742711
41.471828, -71.321013
29.792335, -95.70348
38.637663, -76.898342
38.834871, -77.073515
38.898962, -77.38764
38.976741, -76.877984
38.902444, -76.986878
38.591761, -77.339105
38.827262, -77.254912
38.793726, -77.062972
39.351511, -76.718991
38.874173, -77.108651
38.877724, -76.9951
39.141022, -76.632007
39.094355, -76.860581
38.918122, -77.222421
38.774082, -77.174067
38.636077, -77.296198
38.897252, -77.006172
38.903143, -77.02588
38.853552, -77.044845
38.953801, -77.420616
39.095131, -76.715764
38.592853, -77.313355
38.859108, -77.351587
34.176567, -82.232576
34.192973, -82.146162
29.908338, -89.991961
29.967362, -90.060794
29.908139, -89.991994
29.938146, -90.07061
29.966089, -90.052067
29.931779, -90.068831
30.017683, -90.064778
29.932358, -90.070427
30.061641, -89.947863
29.932176, -90.070517
29.932615, -90.070573
29.933354, -90.103953
29.948964, -89.983132
29.972175, -90.050134
29.936431, -90.071744
29.932404, -90.070713
29.856676, -90.028657
29.897119, -90.016972
29.93394, -90.072636
29.934021, -90.072861
29.983397, -90.088817
30.022983, -90.064636
29.996206, -90.132496
29.981647, -90.130512
29.961195, -90.119787
29.861668, -90.024859
29.981942, -90.130817
29.939019, -90.082201
29.961841, -90.12021
29.964815, -90.052961
29.937622, -90.111434
29.945422, -90.118822
29.872067, -90.014689
29.92654, -90.029202
30.016123, -90.130336
29.975303, -90.16006
29.975885, -90.16047
29.876171, -90.03124
30.018893, -90.072804
29.974685, -90.161028
29.973885, -90.160284
29.974398, -90.159862
29.953538, -90.066232
29.974203, -90.161331
29.964498, -90.051711
30.01869, -90.014488
29.953818, -90.072798
30.00457, -90.123977
29.945762, -90.072483
29.935205, -90.086459
29.976177, -90.161314
29.983138, -90.136082
29.968084, -90.11122
29.953051, -90.072479
30.014284, -90.056029
29.950755, -90.108032
29.936642, -90.075872
29.951409, -90.131649
29.961, -89.972041
29.981697, -90.155683
29.964202, -90.066765
29.938457, -90.068353
29.998159, -90.178284
30.014313, -90.083574
30.028545, -89.981928
29.962354, -90.064564
30.028641, -89.981164
29.875624, -90.089771
29.956839, -90.108113
29.962278, -90.064188
30.015281, -90.157172
30.028534, -90.076438
29.965165, -90.088947
29.965087, -90.089674
34.497078, -89.035175
38.80183, -77.273843
38.90637, -77.009985
39.08182, -76.887682
39.300381, -76.61985
39.012048, -76.930474
38.883385, -77.174855
39.029545, -76.915078
39.071878, -77.501442
38.854151, -77.367958
38.305411, -77.49114
38.88584, -77.143422
38.854692, -77.044005
38.877479, -76.898385
38.589111, -77.304839
38.914276, -77.473826
39.10931, -77.57742
38.913811, -77.238548
38.896164, -77.071105
38.904839, -77.218817
38.592562, -77.299305
39.110744, -76.821672
38.886793, -77.162198
38.95354, -77.421832
39.05035, -77.383653
38.914211, -77.046551
38.898684, -77.114728
39.139528, -76.758309
39.060283, -76.915018
38.793956, -77.075649
38.889041, -77.096299
38.818873, -77.15751
38.977567, -76.993509
38.919215, -77.201292
38.42987, -77.387985
37.97875, -78.212528
38.918757, -77.012836
38.774626, -77.174261
38.816143, -77.095678
38.596302, -77.286679
35.933579, -84.093764
35.885159, -84.200609
33.269155, -96.695852
33.236557, -96.739264
35.900752, -84.138301
35.914348, -84.165346
35.911257, -84.08004
35.000735, -80.699159
35.002316, -80.699614
35.029416, -80.644317
35.02122, -80.674043
38.840778, -77.631806
38.85882, -77.340385
38.725634, -77.478959
38.600042, -77.289199
39.375694, -76.807091
38.75335, -77.091752
38.876569, -76.995286
38.876083, -77.020391
38.887159, -77.093056
38.958707, -77.44847
38.877125, -77.018098
38.910285, -77.043963
40.726429, -74.03503
37.979487, -78.21396
38.961741, -77.074978
38.930795, -77.33599
39.081021, -77.571204
39.139496, -76.757878
38.950928, -76.833164
40.726658, -74.035165
39.108846, -76.792792
38.991224, -76.844504
38.880508, -77.024587
38.92381, -77.043593
35.083165, -80.757776
38.582547, -77.288898
38.900335, -77.388783
38.87376, -77.10826
40.727795, -74.036773
38.900499, -77.386739
38.856434, -77.054375
38.822433, -77.041307
25.771909, -80.1894
40.726145, -74.033632
38.897006, -77.008134
38.940727, -77.329062
38.898494, -77.005363
38.894784, -77.453637
38.941965, -77.307363
39.096138, -76.856705
38.71759, -77.166671
38.834046, -76.734206
38.962889, -77.088542
38.969014, -76.953388
38.765073, -77.211081
38.763576, -77.210744
38.891581, -76.94037
